snp_chr	snp_pos	snp	peak_chr	peak_start	peak_end	disease.trait	pubmedid	reported.gene.s.	mapped_gene	strongest.snp.risk.allele	context	risk.allele.frequency	p.value	study.accession	Multiple
chr11	116742944	rs12280753	chr11	116742707	116743208	Cardiovascular risk factors (age interaction)	20838585	CADM1, APOA5, BUD13	LOC101929011 - BUD13	rs12280753-T	regulatory_region_variant	NR	8e-6	GCST000789	FALSE
chr13	24053479	rs17429538	chr13	24053368	24053869	Peripheral arterial disease (traffic-related air pollution interaction)	27082954	NR	SPATA13	rs17429538-?	intron_variant	NR	6e-6	GCST004482	FALSE
chr7	36645539	rs7794780	chr7	36645023	36645596	Skin pigmentation	28300201	NR	AOAH	rs7794780-C	intron_variant	NR	2e-6	GCST004219	FALSE
chr11	18634724	rs10832962	chr11	18634131	18635066	Total cholesterol levels	28334899	SPTY2D1	SPTY2D1	rs10832962-T	non_coding_transcript_exon_variant	0.719	3e-13	GCST004235	FALSE
chr6	101391987	rs6930752	chr6	101391871	101392372	Blood osmolality (transformed sodium)	28360221	NR	LOC107984041 - GRIK2	rs6930752-A	regulatory_region_variant	0.64	9e-6	GCST004267	FALSE
chr1	37990219	rs4360494	chr1	37989871	37990430	Pulse pressure	28135244	SF3A3	SF3A3 - RNU6-510P	rs4360494-C	5_prime_UTR_variant	0.55	4e-16	GCST004278	FALSE
chr5	72248713	rs34684973	chr5	72248335	72248836	Pulse pressure	28135244	chr5mb71	MRPS27	rs34684973-?	intron_variant	0.61735353	2e-6	GCST004278	FALSE
chr17	7834013	rs12945870	chr17	7833634	7834135	Hemoglobin concentration	27863252	DNAH2	LOC105371516	rs12945870-T	intergenic_variant	0.5676	2e-10	GCST004615	FALSE
chr19	40799233	rs184088518	chr19	40798559	40799277	Hemoglobin concentration	27863252	EGLN2	EGLN2, RAB4B-EGLN2	rs184088518-T	5_prime_UTR_variant	0.0237	4e-16	GCST004615	FALSE
chr1	101239021	rs41287280	chr1	101238682	101239183	Lymphocyte counts	27863252	S1PR1	S1PR1	rs41287280-G	missense_variant	0.0212	2e-19	GCST004627	FALSE
chr5	128083158	rs3812049	chr5	128082844	128083983	Lymphocyte counts	27863252	CTC-228N24.3	LINC01184 - SLC12A2	rs3812049-G	non_coding_transcript_exon_variant	0.741	1e-9	GCST004627	FALSE
chr5	128083158	rs3812049	chr5	128082844	128083983	Red cell distribution width	27863252	CTC-228N24.3	LINC01184 - SLC12A2	rs3812049-G	non_coding_transcript_exon_variant	0.7411	5e-274	GCST004621	FALSE
chr9	4763491	rs12005199	chr9	4763159	4763678	Lymphocyte percentage of white cells	27863252	intergenic	AK3 - ECM1P1	rs12005199-A	regulatory_region_variant	0.3078	2e-12	GCST004632	FALSE
chr9	4763491	rs12005199	chr9	4763159	4763678	Plateletcrit	27863252	intergenic	AK3 - ECM1P1	rs12005199-A	regulatory_region_variant	0.3081	4e-213	GCST004607	FALSE
chr9	4763491	rs12005199	chr9	4763159	4763678	Platelet count	27863252	intergenic	AK3 - ECM1P1	rs12005199-A	regulatory_region_variant	0.308	2e-163	GCST004603	FALSE
chr22	41381237	rs2234052	chr22	41381234	41382092	Lymphocyte percentage of white cells	27863252	TEF	LOC105373042, TEF	rs2234052-G	intron_variant	0.2241	2e-9	GCST004632	FALSE
chr13	28100660	rs117145034	chr13	28100063	28100936	Myeloid white cell count	27863252	FLT3	FLT3 - CHCHD2P8	rs117145034-A	regulatory_region_variant	0.0202	1e-10	GCST004626	FALSE
chr1	161185602	rs4575098	chr1	161185341	161185842	Monocyte percentage of white cells	27863252	ADAMTS4	PPOX - ADAMTS4	rs4575098-A	3_prime_UTR_variant	0.2356	6e-11	GCST004609	FALSE
chr14	52060469	rs754423	chr14	52060046	52060550	Craniofacial microsomia	26853712	NID2, GNG2, TCONS_00022504, TCONS_00022745, C14orf166	NID2	rs754423-C	intron_variant	0.47	1e-7	GCST004412	FALSE
chr16	3400907	rs1878931	chr16	3400873	3401400	Body mass index (adult)	28430825	NLRC3	ZSCAN32	rs1878931-G	intron_variant	0.39	6e-6	GCST004519	FALSE
chr13	39160239	rs183751764	chr13	39159928	39160439	Fibroblast growth factor basic levels	27989323	NR	LOC105370169 - NXT1P1	rs183751764-T	intron_variant	NA	2e-6	GCST004459	FALSE
chr18	73418832	rs75168112	chr18	73418525	73419026	Fibroblast growth factor basic levels	27989323	NR	LOC100505817 - LOC105372190	rs75168112-C	intergenic_variant	NA	3e-6	GCST004459	FALSE
chr11	108565591	rs74435620	chr11	108565535	108566069	Interleukin-1-receptor antagonist levels	27989323	NR	EXPH5	rs74435620-G	intron_variant	NA	5e-6	GCST004447	FALSE
chr12	102765873	rs190043735	chr12	102765494	102766209	Interleukin-1-receptor antagonist levels	27989323	NR	LOC105369944 - LINC00485	rs190043735-G	intergenic_variant	NA	3e-6	GCST004447	FALSE
chr18	73418912	rs2849346	chr18	73418525	73419026	Interleukin-4 levels	27989323	NR	LOC100505817 - LOC105372190	rs2849346-G	intergenic_variant	NA	3e-6	GCST004453	FALSE
chr12	230154	rs7132236	chr12	229815	230316	Interleukin-8 levels	27989323	NR	SLC6A13	rs7132236-G	intron_variant	NA	5e-6	GCST004445	FALSE
chr11	1503276	rs61867538	chr11	1502866	1503367	Interleukin-9 levels	27989323	NR	MOB2 - DUSP8	rs61867538-C	intergenic_variant	NA	4e-6	GCST004450	FALSE
chr10	63256414	rs7088799	chr10	63256277	63256778	Interleukin-10 levels	27989323	NR	JMJD1C	rs7088799-G	intron_variant	NA	3e-7	GCST004444	FALSE
chr6	43961248	rs9472168	chr6	43960861	43961362	Interleukin-13 levels	27989323	VEGFA	LINC01512 - LOC101929705	rs9472168-G	intergenic_variant	NA	1e-65	GCST004443	FALSE
chr6	27688341	rs145168562	chr6	27688003	27688516	Interleukin-17 levels	27989323	NR	TRI-AAT2-1 - LINC01012	rs145168562-G	regulatory_region_variant	NA	9e-6	GCST004442	FALSE
chr2	197273746	rs116220125	chr2	197273417	197273935	Interleukin-18 levels	27989323	NR	ANKRD44, ANKRD44-IT1	rs116220125-C	intron_variant	NA	4e-6	GCST004441	FALSE
chr1	150579566	rs16837903	chr1	150579409	150579946	Monocyte chemoattractant protein-1 levels	27989323	NR	MCL1	rs16837903-G	5_prime_UTR_variant	NA	4e-6	GCST004438	FALSE
chr11	119530107	rs10892381	chr11	119529948	119530449	Monocyte chemoattractant protein-3 levels	27989323	NR	USP2-AS1 - LOC107984398	rs10892381-C	intergenic_variant	NA	4e-7	GCST004437	FALSE
chr14	92603635	rs72697295	chr14	92603458	92604273	Post bronchodilator FEV1/FVC ratio	26634245	RIN3	RIN3	rs72697295-C	intron_variant	0.157	1e-7	GCST003264	FALSE
chr15	78778096	rs12907764	chr15	78777889	78778442	Post bronchodilator FEV1/FVC ratio	26634245	ADAMTS7	ADAMTS7	rs12907764-A	intron_variant	0.641	2e-6	GCST003264	FALSE
chr11	77322906	rs146103351	chr11	77322550	77323051	Post bronchodilator FEV1/FVC ratio	26634245	PAK1	PAK1	rs146103351-A	3_prime_UTR_variant	0.996	1e-6	GCST003264	FALSE
chr3	55091110	rs193058367	chr3	55090683	55091193	Post bronchodilator FEV1/FVC ratio	26634245	Intergenic	CACNA2D3 - LOC105377096	rs193058367-A	intergenic_variant	0.998	2e-6	GCST003264	FALSE
chr2	26982518	rs187943782	chr2	26982289	26982802	Post bronchodilator FEV1/FVC ratio	26634245	MAPRE3	MAPRE3	rs187943782-T	intron_variant	0.994	2e-6	GCST003264	FALSE
chr14	80663845	rs181902743	chr14	80663435	80663956	Post bronchodilator FEV1/FVC ratio	26634245	CEP128	CEP128	rs181902743-G	intron_variant	1.0	3e-6	GCST003264	FALSE
chr2	162753662	rs115038670	chr2	162753248	162753749	Post bronchodilator FEV1/FVC ratio	26634245	KCNH7	KCNH7	rs115038670-T	intron_variant	0.992	4e-6	GCST003264	FALSE
chr6	137641518	rs7769192	chr6	137641422	137641929	Multiple sclerosis	24076602	intergenic	BTF3L4P3 - LOC102723649	rs7769192-G	regulatory_region_variant	0.54	3e-9	GCST005531	FALSE
chr1	198861813	rs113116201	chr1	198861614	198862115	Multiple sclerosis	24076602	LOC100131234	MIR181A1HG	rs113116201-G	intron_variant	0.02	1e-6	GCST005531	FALSE
chr9	125375139	rs5015933	chr9	125374657	125375158	Body mass index	28892062	GAPVD1, MAPKAP1	GAPVD1 - LOC101929014	rs5015933-C	regulatory_region_variant	0.54	6e-10	GCST004904	FALSE
chr10	68075071	rs80117551	chr10	68075000	68075516	Body mass index	28892062	HERC4	HERC4	rs80117551-T	intron_variant	0.255	2e-8	GCST004904	FALSE
chr10	121138445	rs1907240	chr10	121138362	121138931	Body mass index	28892062	MIR5694, FGFR2	LOC105378522	rs1907240-A	intergenic_variant	0.698	3e-11	GCST004904	FALSE
chr2	199851396	rs796364	chr2	199850974	199851488	Schizophrenia	28991256	ERGIC3, FONG, TYW5	FTCDNL1 - LOC101927687	rs796364-C	regulatory_region_variant	NR	2e-16	GCST004946	FALSE
chr9	7173500	rs7022054	chr9	7173112	7173649	Schizophrenia	28991256	intergenic	KDM4C	rs7022054-G	intron_variant	NR	1e-7	GCST004946	FALSE
chr20	59678449	rs7273691	chr20	59678176	59678696	Schizophrenia	28991256	intergenic	PHACTR3	rs7273691-T	intron_variant	NR	8e-8	GCST004946	FALSE
chr2	156342049	rs115182184	chr2	156341401	156342129	Major depression and alcohol dependence	29071344	intergenic	NR4A2 - LOC107985954	rs115182184-G	5_prime_UTR_variant	NR	8e-6	GCST005022	FALSE
chr15	85756967	rs62025270	chr15	85756676	85757257	Idiopathic pulmonary fibrosis	29066090	AKAP13, KLHL25	LOC101929679	rs62025270-A	intergenic_variant	0.247	1e-9	GCST004986	FALSE
chr9	100099331	rs7024375	chr9	100098872	100099387	Chickenpox	28928442	NR	INVS	rs7024375-?	5_prime_UTR_variant	NR	4e-6	GCST004999	FALSE
chr6	29723242	rs1362126	chr6	29723074	29723631	Colorectal cancer	29228715	Intergenic	HCG4P11 - HLA-F	rs1362126-?	non_coding_transcript_exon_variant	NA	3e-7	GCST005149	FALSE
chr12	20445632	rs10841529	chr12	20445563	20446082	Coronary artery calcified atherosclerotic plaque (130 HU threshold) in type 2 diabetes	29221444	PDE3A	PDE3A	rs10841529-?	intron_variant	NR	2e-6	GCST005173	FALSE
chr8	18584539	rs141947670	chr8	18584366	18584867	Coronary artery calcified atherosclerotic plaque (90 or 130 HU threshold) in type 2 diabetes	29221444	PSD3	PSD3	rs141947670-?	intron_variant	NR	5e-6	GCST005175	FALSE
chr13	80049211	rs7981942	chr13	80048684	80049264	Fasting blood insulin (BMI interaction)	22581228	SPRY2	LOC101927216	rs7981942-A	intron_variant	0.7782	2e-6	GCST001526	FALSE
chr11	133922749	rs34845616	chr11	133922411	133922937	Hand grip strength	29313844	IGSF9B	IGSF9B	rs34845616-A	intron_variant	0.252	3e-8	GCST005235	FALSE
chr16	30875322	rs897984	chr16	30875100	30875601	Dementia with Lewy bodies	29263008	BCL7C, STX1B	MIR4519, BCL7C	rs897984-?	non_coding_transcript_exon_variant	0.6	1e-8	GCST005276	FALSE
chr5	107217677	rs2410978	chr5	107217511	107218300	Lobe attachment (rater-scored or self-reported)	29198719	NR	PSMC1P5 - EFNA5	rs2410978-?	intergenic_variant	NR	8e-7	GCST005192	FALSE
chr6	31493934	rs2395040	chr6	31493697	31494199	Lobe attachment (rater-scored or self-reported)	29198719	NR	LOC102725068	rs2395040-?	regulatory_region_variant	NR	9e-7	GCST005192	FALSE
chr6	56371028	rs6899968	chr6	56370545	56371342	Lobe attachment (rater-scored or self-reported)	29198719	NR	COL21A1	rs6899968-?	intron_variant	NR	2e-9	GCST005192	FALSE
chr18	35041267	rs530081	chr18	35041171	35041673	Lobe attachment (rater-scored or self-reported)	29198719	NR	MAPRE2	rs530081-?	intron_variant	NR	2e-6	GCST005192	FALSE
chr4	47278539	rs13127214	chr4	47278375	47279104	Major depressive disorder	29317602	GABRB1	GABRB1	rs13127214-C	intron_variant	NR	7e-6	GCST005231	FALSE
chr15	77821710	rs4886920	chr15	77821387	77821890	Neuroticism	29255261	intergenic	LINGO1 - CSPG4P13	rs4886920-A	regulatory_region_variant	0.29499	2e-8	GCST005232	FALSE
chr6	32128224	rs3130288	chr6	32128073	32128584	Sarcoidosis (Lofgren's syndrome)	26651848	CREBL1	ATF6B	rs3130288-A	5_prime_UTR_variant	0.345	4e-66	GCST005540	FALSE
chr6	32128224	rs3130288	chr6	32128073	32128584	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	26651848	CREBL1	ATF6B	rs3130288-A	5_prime_UTR_variant	0.345	3e-33	GCST005541	FALSE
chr5	6745762	rs427394	chr5	6745548	6746049	Menopause (age at onset)	26414677	PAPD7	PAPD7	rs427394-G	intron_variant	0.41	4e-9	GCST005312	FALSE
chr10	52652733	rs1159798	chr10	52652332	52652834	Total body bone mineral density	29304378	NR	LOC105378305	rs1159798-A	intron_variant	0.2402	1e-9	GCST005348	FALSE
chr15	67254963	rs3743347	chr15	67254441	67255013	Total body bone mineral density	29304378	NR	AAGAB, IQCH	rs3743347-A	intron_variant	0.2351	2e-14	GCST005348	FALSE
chr5	123511928	rs11745493	chr5	123511730	123512313	Total body bone mineral density	29304378	CSNK1G3	HMGB3P17 - CSNK1G3	rs11745493-A	regulatory_region_variant	0.7475	1e-9	GCST005348	FALSE
chr6	26384865	rs2072806	chr6	26384850	26385513	Headache	29397368	BTN2A2	BTN2A2, BTN3A2	rs2072806-G	intron_variant	NR	5e-9	GCST005337	FALSE
chr1	96721618	rs3748784	chr1	96721217	96722033	Headache	29397368	PTBP2	PTBP2	rs3748784-G	regulatory_region_variant	NR	2e-8	GCST005337	FALSE
chr1	156193927	rs2241111	chr1	156193696	156194226	Paclitaxel disposition in epithelial ovarian cancer	29367611	SLC25A44	SLC25A44	rs2241111-?	regulatory_region_variant	NR	6e-6	GCST005352	FALSE
chr7	79037327	rs74388387	chr7	79037106	79037607	Moyamoya disease	29273593	NR	MAGI2	rs74388387-C	intron_variant	0.19	2e-22	GCST005575	FALSE
chr17	67718094	rs758468472	chr17	67717487	67718168	Tooth agenesis (maxillary second premolars)	29364747	NOL11	NOL11	rs758468472-G	splice_region_variant	0.0004	3e-8	GCST005392	FALSE
chr19	572671	rs201850688	chr19	572340	572841	Alzheimer's disease (late onset)	28714976	BSG	BSG	rs201850688-G	missense_variant	NR	9e-6	GCST005549	FALSE
chr1	959193	rs13303010	chr1	959124	959625	Pancreatic cancer	29422604	NOC2L	NOC2L	rs13303010-G	intron_variant	0.11	8e-14	GCST005434	FALSE
chr18	49629266	rs768116521	chr18	49628919	49629420	Apolipoprotein A1 levels	29084231	LIPG	LOC105372112	rs768116521-?	regulatory_region_variant	NR	4e-8	GCST005513	FALSE
chr18	49629266	rs768116521	chr18	49628919	49629420	Mean diameter of HDL particles	29084231	LIPG	LOC105372112	rs768116521-?	regulatory_region_variant	NR	3e-8	GCST005455	FALSE
chr18	49629266	rs768116521	chr18	49628919	49629420	Large HDL particle concentration	29084231	LIPG	LOC105372112	rs768116521-?	regulatory_region_variant	NR	2e-8	GCST005497	FALSE
chr18	49629266	rs768116521	chr18	49628919	49629420	Phospholipid levels in large HDL	29084231	LIPG	LOC105372112	rs768116521-?	regulatory_region_variant	NR	2e-8	GCST005499	FALSE
chr18	49629266	rs768116521	chr18	49628919	49629420	Medium HDL particle concentration	29084231	LIPG	LOC105372112	rs768116521-?	regulatory_region_variant	NR	4e-8	GCST005503	FALSE
chr18	49629266	rs768116521	chr18	49628919	49629420	Phospholipid levels in medium HDL	29084231	LIPG	LOC105372112	rs768116521-?	regulatory_region_variant	NR	2e-8	GCST005504	FALSE
chr2	118855868	rs188303909	chr2	118855581	118856102	Lumbar spine bone mineral density	26367794	EN1	EN1 - MARCO	rs188303909-T	regulatory_region_variant	0.02	1e-9	GCST005545	FALSE
chr4	87008040	rs340637	chr4	87007725	87008226	Basophil percentage of white cells	27863252	AFF1	AFF1	rs340637-T	intron_variant	0.7724	1e-24	GCST004631	FALSE
chr1	117605270	rs34754277	chr1	117605048	117605552	Immature fraction of reticulocytes	27863252	AL157902.3	LOC100996263	rs34754277-C	intron_variant	0.1676	6e-15	GCST004628	FALSE
chr11	65706327	rs10750766	chr11	65706152	65706653	Immature fraction of reticulocytes	27863252	intergenic	RN7SL309P - KAT5	rs10750766-A	regulatory_region_variant	0.7085	6e-20	GCST004628	FALSE
chr11	65706327	rs10750766	chr11	65706152	65706653	High light scatter reticulocyte count	27863252	intergenic	RN7SL309P - KAT5	rs10750766-A	regulatory_region_variant	0.7085	5e-15	GCST004611	FALSE
chr11	65706327	rs10750766	chr11	65706152	65706653	High light scatter reticulocyte percentage of red cells	27863252	intergenic	RN7SL309P - KAT5	rs10750766-A	regulatory_region_variant	0.7085	1e-13	GCST004612	FALSE
chr17	21253548	rs8067342	chr17	21253144	21253645	Immature fraction of reticulocytes	27863252	C17orf103	NATD1 - EIF1P5	rs8067342-T	regulatory_region_variant	0.3173	8e-18	GCST004628	FALSE
chr17	21253548	rs8067342	chr17	21253144	21253645	Red cell distribution width	27863252	C17orf103	NATD1 - EIF1P5	rs8067342-T	regulatory_region_variant	0.3173	8e-9	GCST004621	FALSE
chr4	113467664	rs2285703	chr4	113467563	113468069	P wave duration	28794112	CAMK2D	CAMK2D	rs2285703-G	intron_variant	0.26	4e-8	GCST004826	FALSE
chr14	39114277	rs2277458	chr14	39113960	39114588	Vitamin D levels	28757204	GEMIN2	GEMIN2, LOC105370459	rs2277458-G	5_prime_UTR_variant	0.786	6e-9	GCST004726	FALSE
chr18	11981209	rs2075824	chr18	11980718	11981509	Obsessive-compulsive disorder or autism spectrum disorder	28641744	IMPA2	LOC101927511 - IMPA2	rs2075824-T	splice_region_variant	NR	4e-6	GCST004703	FALSE
chr15	63985443	rs922182	chr15	63984883	63985588	Blood protein levels	28240269	DAPK2	DAPK2	rs922182-T	intron_variant	0.4471831	3e-18	GCST004365	FALSE
chr5	96734501	rs149313	chr5	96734074	96734584	Blood protein levels	28240269	CAST	CAST	rs149313-T	intron_variant	0.4708543	4e-33	GCST004365	FALSE
chr1	205061734	rs41264869	chr1	205061503	205062111	Blood protein levels	28240269	CNTN2, RBBP5, AL583832.1, TMEM81, RP11-536L3.4	CNTN2	rs41264869-T	non_coding_transcript_exon_variant	0.1705115	4e-11	GCST004365	FALSE
chr20	24993133	rs6138458	chr20	24992472	24993142	Blood protein levels	28240269	CST7, APMAP, RP4-568C11.4, RNU6-1257P	APMAP - ACSS1	rs6138458-A	regulatory_region_variant	0.2271815	8e-53	GCST004365	FALSE
chr2	54115818	rs2287641	chr2	54115209	54116261	Cannabis dependence symptom count	29112194	NR	ACYP2	54342955-A	intron_variant	NA	9e-7	GCST005128	FALSE
chr5	91280462	rs13355819	chr5	91279918	91281121	Colorectal cancer	29228715	Intergenic	LOC729040	rs13355819-?	non_coding_transcript_exon_variant	NA	5e-6	GCST005150	FALSE
chr6	151239600	rs6557122	chr6	151239585	151240779	Coronary artery disease	29212778	AKAP12	LOC102723831 - AKAP12	rs6557122-T	intergenic_variant	0.754	2e-6	GCST005194	FALSE
chr10	103933886	rs4918072	chr10	103933655	103934164	Coronary artery disease	29212778	intergenic	OBFC1 - LOC102724351	rs4918072-A	intergenic_variant	0.272	3e-9	GCST005194	FALSE
chr12	7068568	rs11838267	chr12	7068463	7068976	Coronary artery disease	29212778	C1S	C1S	rs11838267-T	intron_variant	0.868	1e-9	GCST005194	FALSE
chr6	134047815	rs965652	chr6	134047605	134048139	Coronary artery disease	29212778	SLC2A12	SLC2A12	rs965652-A	intron_variant	0.485	1e-7	GCST005194	FALSE
chr15	73983335	rs2507	chr15	73983103	73983604	Coronary artery disease	29212778	STOML1	STOML1	rs2507-A	3_prime_UTR_variant	0.7115	7e-7	GCST005196	FALSE
chr5	9545986	rs112941079	chr5	9545821	9546322	Coronary artery disease	29212778	SEMA5A, SNHG18, SNORD123	SEMA5A	rs112941079-A	5_prime_UTR_variant	0.8676	4e-13	GCST005195	FALSE
chr1	199274100	rs1325190	chr1	199274027	199274863	Rheumatoid arthritis	25014791	LOC100131866, NR5A2	LOC107985243 - RPL23AP16	rs1325190-?	intron_variant	0.83	2e-6	GCST005562	FALSE
chr6	82068832	rs12526513	chr6	82068491	82069236	Intraocular pressure	29617998	LINC01526, IBTK	LOC102724168, LOC107986617	rs12526513-T	regulatory_region_variant	0.4489	2e-13	GCST005580	FALSE
chr1	26546341	rs17162190	chr1	26545895	26546396	Mean corpuscular volume	27863252	RPS6KA1	RPS6KA1	rs17162190-A	intron_variant	0.1995	2e-10	GCST004602	FALSE
chr6	26104404	rs198851	chr6	26103505	26104442	Mean corpuscular volume	27863252	HIST1H1T, HIST1H4C	HIST1H4C - HIST1H1T	rs198851-G	regulatory_region_variant	0.8498	2e-229	GCST004602	FALSE
chr6	26104404	rs198851	chr6	26103505	26104442	Mean corpuscular hemoglobin	27863252	HIST1H1T, HIST1H4C	HIST1H4C - HIST1H1T	rs198851-G	regulatory_region_variant	0.8498	0	GCST004630	FALSE
chr6	26104404	rs198851	chr6	26103505	26104442	Red cell distribution width	27863252	HIST1H1T, HIST1H4C	HIST1H4C - HIST1H1T	rs198851-G	regulatory_region_variant	0.8497	3e-161	GCST004621	FALSE
chr6	26104404	rs198851	chr6	26103505	26104442	High light scatter reticulocyte percentage of red cells	27863252	HIST1H1T, HIST1H4C	HIST1H4C - HIST1H1T	rs198851-G	regulatory_region_variant	0.8499	1e-9	GCST004612	FALSE
chr1	28877395	rs157198	chr1	28877074	28877575	Mean platelet volume	27863252	RP1-212P9.3	LOC105376898	rs157198-C	regulatory_region_variant	0.074	5e-19	GCST004599	FALSE
chr5	72848178	rs34651	chr5	72847829	72848392	Mean platelet volume	27863252	TNPO1	TNPO1	rs34651-T	non_coding_transcript_exon_variant	0.9205	4e-16	GCST004599	FALSE
chr7	16661173	rs696279	chr7	16660603	16661427	Mean platelet volume	27863252	BZW2	BZW2	rs696279-A	intron_variant	0.5321	7e-10	GCST004599	FALSE
chr7	134299375	rs2075371	chr7	134298922	134299430	Mean platelet volume	27863252	SLC35B4	SLC35B4	rs2075371-G	3_prime_UTR_variant	0.4769	4e-20	GCST004599	FALSE
chr9	134056342	rs2157770	chr9	134055861	134056382	Mean platelet volume	27863252	BRD3, RP11-374P20.4	BRD3, LOC100130548	rs2157770-G	intron_variant	0.286	2e-28	GCST004599	FALSE
chr12	49277876	rs80012730	chr12	49277446	49277955	Mean platelet volume	27863252	RP11-161H23.5	TUBA1C - LOC101927267	rs80012730-C	intergenic_variant	0.0744	1e-46	GCST004599	FALSE
chr12	49277876	rs80012730	chr12	49277446	49277955	Platelet count	27863252	RP11-161H23.5	TUBA1C - LOC101927267	rs80012730-C	intergenic_variant	0.0745	4e-10	GCST004603	FALSE
chr13	46668723	rs143636430	chr13	46668389	46668896	Mean platelet volume	27863252	LRCH1	LRCH1	rs143636430-C	intron_variant	0.65	3e-13	GCST004599	FALSE
chr14	69129366	rs77327054	chr14	69129193	69129694	Mean platelet volume	27863252	DCAF5	DCAF5	rs77327054-G	intron_variant	0.0338	8e-42	GCST004599	FALSE
chr19	16086611	rs2303149	chr19	16086444	16086986	Mean platelet volume	27863252	TPM4	TPM4	rs2303149-G	intron_variant	0.4596	6e-10	GCST004599	FALSE
chr3	196179876	rs28429906	chr3	196179184	196180044	Mean corpuscular hemoglobin	27863252	intergenic	LINC00885 - LOC105374303	rs28429906-G	regulatory_region_variant	0.1959	5e-34	GCST004630	FALSE
chr2	212961427	rs10189498	chr2	212961378	212961879	Neutrophil percentage of granulocytes	27863252	AC079610.1	LOC102725082	rs10189498-A	intron_variant	0.2642	8e-42	GCST004623	FALSE
chr6	31493781	rs3094006	chr6	31493697	31494199	Plateletcrit	27863252	MICB	LOC102725068	rs3094006-C	intergenic_variant	0.726	1e-12	GCST004607	FALSE
chr9	4763368	rs409950	chr9	4763159	4763678	Plateletcrit	27863252	intergenic	AK3 - ECM1P1	rs409950-A	regulatory_region_variant	0.1815	4e-49	GCST004607	FALSE
chr9	4763368	rs409950	chr9	4763159	4763678	Platelet count	27863252	intergenic	AK3 - ECM1P1	rs409950-A	regulatory_region_variant	0.1814	5e-39	GCST004603	FALSE
chr19	16083694	rs17708984	chr19	16083293	16083794	Platelet count	27863252	TPM4	TPM4	rs17708984-A	intron_variant	0.2879	6e-16	GCST004603	FALSE
chr19	16083694	rs17708984	chr19	16083293	16083794	Platelet distribution width	27863252	TPM4	TPM4	rs17708984-A	intron_variant	0.2882	2e-14	GCST004616	FALSE
chr2	219253809	rs939574	chr2	219253675	219254178	Platelet distribution width	27863252	TUBA4B, TUBA4A	TUBA4A, TUBA4B	rs939574-C	intron_variant	0.9015	1e-35	GCST004616	FALSE
chr5	134527662	rs329121	chr5	134527419	134527920	Platelet distribution width	27863252	JADE2	JADE2, LOC107986451	rs329121-C	intron_variant	0.5797	6e-22	GCST004616	FALSE
chr9	35716069	rs2737273	chr9	35716049	35716598	Platelet distribution width	27863252	TLN1	TLN1	rs2737273-C	intron_variant	0.6878	3e-10	GCST004616	FALSE
chr15	56887102	rs2278613	chr15	56886870	56887650	Platelet distribution width	27863252	ZNF280D	LOC145783, LOC105370833	rs2278613-G	non_coding_transcript_exon_variant	0.207	2e-10	GCST004616	FALSE
chr12	131949846	rs57565032	chr12	131949492	131950255	Red cell distribution width	27863252	EP400	PUS1 - EP400	rs57565032-T	TF_binding_site_variant	0.0272	4e-13	GCST004621	FALSE
chr19	32581179	rs10405535	chr19	32580847	32581355	Red cell distribution width	27863252	PDCD5	PDCD5	rs10405535-G	5_prime_UTR_variant	0.6856	3e-10	GCST004621	FALSE
chr5	179699089	rs1134924	chr5	179698388	179699179	White blood cell count	27863252	CANX	CANX	rs1134924-T	missense_variant	0.5056	2e-10	GCST004610	FALSE
chr12	8698522	rs78241246	chr12	8698317	8698831	High light scatter reticulocyte count	27863252	RIMKLB	RIMKLB	rs78241246-T	intron_variant	0.2778	4e-15	GCST004611	FALSE
chr12	8698552	rs112056543	chr12	8698317	8698831	High light scatter reticulocyte percentage of red cells	27863252	RIMKLB	RIMKLB	rs112056543-A	intron_variant	0.2786	5e-15	GCST004612	FALSE
chr14	96363661	rs35946663	chr14	96363155	96363769	Conotruncal heart defects (inherited effects)	28468790	ATG2B, GSKIP	GSKIP	rs35946663-?	5_prime_UTR_variant	NR	5e-6	GCST004720	FALSE
chr5	115544896	rs13177180	chr5	115544536	115545224	Conotruncal heart defects (inherited effects)	28468790	FEM1C	FEM1C	rs13177180-?	regulatory_region_variant	NR	2e-6	GCST004720	FALSE
chr11	12186560	rs7933455	chr11	12186531	12187032	Cold sores	28928442	NR	MICAL2, LOC107984312	rs7933455-?	intron_variant	NR	6e-6	GCST005000	FALSE
chr6	31660620	rs148844907	chr6	31660480	31661108	Tuberculosis	28928442	C6orf47	C6orf47, BAG6	rs148844907-A	5_prime_UTR_variant	0.01	2e-12	GCST005006	FALSE
chr6	31739749	rs28381344	chr6	31739628	31740188	Strep throat	28928442	NR	LOC105375020	rs28381344-?	5_prime_UTR_variant	NR	1e-6	GCST005007	FALSE
chr6	28944622	rs140736187	chr6	28944321	28944825	Tonsillectomy	28928442	NR	TRM-CAT3-1	rs140736187-?	regulatory_region_variant	NR	2e-7	GCST005014	FALSE
chr1	7961680	rs17523802	chr1	7961290	7961798	Tonsillectomy	28928442	NR	PARK7	rs17523802-?	5_prime_UTR_variant	NR	9e-7	GCST005014	FALSE
chr9	35833451	rs10738948	chr9	35833281	35834077	Blood protein levels	29875488	TMEM8B	TMEM8B	rs10738948-C	intron_variant	0.608	2e-19	GCST005806	FALSE
