snp_chr	snp_pos	snp	peak_chr	peak_start	peak_end	disease.trait	pubmedid	reported.gene.s.	mapped_gene	strongest.snp.risk.allele	context	risk.allele.frequency	p.value	study.accession	Multiple
chr6	16322747	rs557966248	chr6	16322521	16323022	High light scatter reticulocyte percentage of red cells	27863252	ATXN1	ATXN1	rs557966248-T	intron_variant	0.0016	3e-12	GCST004612	FALSE
chr7	16691417	rs696281	chr7	16691222	16691748	Reticulocyte fraction of red cells	27863252	BZW2	BZW2	rs696281-T	intron_variant	0.2149	1e-27	GCST004619	FALSE
chr7	16691417	rs696281	chr7	16691222	16691748	Reticulocyte count	27863252	BZW2	BZW2	rs696281-T	intron_variant	0.2149	2e-25	GCST004622	FALSE
chr7	16691417	rs696281	chr7	16691222	16691748	High light scatter reticulocyte count	27863252	BZW2	BZW2	rs696281-T	intron_variant	0.2149	2e-27	GCST004611	FALSE
chr7	16691417	rs696281	chr7	16691222	16691748	High light scatter reticulocyte percentage of red cells	27863252	BZW2	BZW2	rs696281-T	intron_variant	0.2149	5e-29	GCST004612	FALSE
chr16	89873521	rs9939914	chr16	89873397	89874461	Reticulocyte fraction of red cells	27863252	TCF25	SPIRE2 - TCF25	rs9939914-C	regulatory_region_variant	0.2539	1e-14	GCST004619	FALSE
chr16	89873521	rs9939914	chr16	89873397	89874461	Reticulocyte count	27863252	TCF25	SPIRE2 - TCF25	rs9939914-C	regulatory_region_variant	0.2539	2e-16	GCST004622	FALSE
chr16	89873521	rs9939914	chr16	89873397	89874461	High light scatter reticulocyte count	27863252	TCF25	SPIRE2 - TCF25	rs9939914-C	regulatory_region_variant	0.2539	4e-13	GCST004611	FALSE
chr16	89873521	rs9939914	chr16	89873397	89874461	High light scatter reticulocyte percentage of red cells	27863252	TCF25	SPIRE2 - TCF25	rs9939914-C	regulatory_region_variant	0.2539	8e-12	GCST004612	FALSE
chr10	79282718	rs1250573	chr10	79282658	79283319	Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)	26974007	ZMIZ1	ZMIZ1	rs1250573-?	intron_variant	NR	2e-22	GCST005537	FALSE
chr11	2208529	rs10743181	chr11	2208234	2209157	Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)	26974007	intergenic	TH - ASCL2	rs10743181-?	intergenic_variant	NR	2e-8	GCST005537	FALSE
chr4	122602871	rs7682481	chr4	122602494	122602995	Alopecia areata	25608926	IL21, IL2	IL2 - IL21	rs7682481-C	regulatory_region_variant	NR	5e-9	GCST004866	FALSE
chr6	159048542	rs182429	chr6	159048220	159048827	Celiac disease	22057235	TAGAP	LOC107986664, LOC105378083	rs182429-A	intron_variant	0.427	9e-16	GCST005523	FALSE
chr10	6348230	rs2387397	chr10	6347916	6348419	Celiac disease	22057235	PFKFB3, PRKCQ	LOC399716	rs2387397-?	regulatory_region_variant	0.771	2e-8	GCST005523	FALSE
chr11	128522042	rs61907765	chr11	128522008	128522791	Celiac disease	22057235	ETS1	ETS1	rs61907765-T	5_prime_UTR_variant	0.213	3e-13	GCST005523	FALSE
chr12	124421378	rs73225423	chr12	124420935	124421436	Mosquito bite size	28199695	NCOR2	NCOR2	rs73225423-T	intron_variant	NR	2e-6	GCST004863	FALSE
chr14	90758729	rs11848870	chr14	90757364	90758870	Itch intensity from mosquito bite adjusted by bite size	28199695	TTC7B	TTC7B	rs11848870-T	intron_variant	NR	6e-6	GCST004862	FALSE
chr10	23310629	rs4748857	chr10	23310417	23310918	Systemic lupus erythematosus	19838195	C10orf67	C10orf67	rs4748857-C	intron_variant	0.73	7e-6	GCST004867	FALSE
chr8	69663895	rs4738017	chr8	69663688	69664199	Cervical cancer	28806749	SULF1, SLCO5A1	SULF1 - SLCO5A1	rs4738017-G	regulatory_region_variant	NR	7e-6	GCST004833	FALSE
chrX	129601222	rs16999497	chrX	129600800	129601546	Diarrhoea in darapladib-treated cardiovascular disease (time to event)	28753643	intergenic	OCRL - APLN	rs16999497-C	regulatory_region_variant	0.0385	6e-9	GCST004962	FALSE
chr1	197738021	rs59365945	chr1	197737903	197738404	Facial morphology (factor 4, facial height related to vertical position of gnathion)	28441456	NR	DENND1B	rs59365945-GCCT	intron_variant	0.2476	5e-7	GCST004308	FALSE
chr1	236097344	rs10924182	chr1	236096933	236097548	Facial morphology (factor 20)	28441456	NR	NID1 - LOC343508	rs10924182-G	regulatory_region_variant	0.04176	2e-6	GCST004324	FALSE
chr8	104530611	rs79944793	chr8	104530247	104530748	Facial morphology (factor 22)	28441456	NR	LRP12	rs79944793-A	intron_variant	0.01513	3e-6	GCST004326	FALSE
chr19	48589294	rs10401347	chr19	48588823	48589324	Resting metabolic rate	28476931	SULT2B1	SULT2B1	rs10401347-G	intron_variant	0.65	5e-7	GCST004523	FALSE
chr1	209875474	rs2064163	chr1	209875445	209875946	Nonsyndromic cleft lip with cleft palate	28232668	IRF6, DIEXF	DIEXF - SYT14	rs2064163-C	regulatory_region_variant	0.56	9e-19	GCST004166	FALSE
chr12	71686492	rs2304269	chr12	71685412	71686687	Nonsyndromic cleft lip with cleft palate	28232668	TMEM19	TMEM19	rs2304269-A	5_prime_UTR_variant	0.56	1e-12	GCST004166	FALSE
chr12	56041628	rs705704	chr12	56041409	56042404	Nonsyndromic cleft lip with cleft palate	28232668	RPS26	LOC105369780	rs705704-A	non_coding_transcript_exon_variant	0.23	1e-9	GCST004166	FALSE
chr5	149217131	rs3839234	chr5	149216925	149217426	Lung function (FEV1)	28166213	ABLIM3	ABLIM3	rs3839234-?	non_coding_transcript_exon_variant	0.4701	4e-11	GCST004183	FALSE
chr1	72282885	rs66495454	chr1	72282164	72283105	Intelligence	28530673	NEGR1	NEGR1 - LOC105378797	rs66495454-G	regulatory_region_variant	0.6231	9e-9	GCST004364	FALSE
chr11	43644307	rs10742682	chr11	43643891	43644472	Sporadic neuroblastoma	28545128	HSD17B12	MIR129-2 - LOC101928704	rs10742682-T	non_coding_transcript_exon_variant	0.43354	1e-7	GCST004510	FALSE
chr1	230552897	rs12064669	chr1	230552841	230553342	Spontaneous dizygotic twinning	27132594	intergenic	LOC107985357	rs12064669-C	intergenic_variant	0.07	2e-7	GCST004413	FALSE
chr1	119714487	rs637868	chr1	119714001	119714502	Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL)	28090653	PHGDH	PHGDH	rs637868-C	splice_region_variant	NA	4e-7	GCST004250	FALSE
chr2	232689486	rs116212486	chr2	232689369	232689982	Diisocyanate-induced asthma	25918132	intergenic	EFHD1 - GIGYF2	rs116212486-A	intergenic_variant	0.028	2e-6	GCST002875	FALSE
chr10	24951155	rs10828735	chr10	24951118	24952074	Diisocyanate-induced asthma	25918132	PRTFDC1, ARHGAP21, C10orf63	PRTFDC1	rs10828735-A	intron_variant	0.007	5e-6	GCST002875	FALSE
chr3	129490335	rs9871967	chr3	129490139	129490648	Diisocyanate-induced asthma	25918132	IFT122, MBD4, RHO	IFT122	rs9871967-G	intron_variant	0.002	3e-6	GCST002875	FALSE
chr8	23019226	rs2241261	chr8	23019096	23019670	Renal cell carcinoma	28598434	TNFRSF10B, RHOBTB2	LOC107986927, RHOBTB2	rs2241261-T	3_prime_UTR_variant	0.51	6e-9	GCST004710	FALSE
chr14	72812712	rs4903064	chr14	72812506	72813007	Renal cell carcinoma	28598434	DPF3	DPF3	rs4903064-C	intron_variant	0.23	2e-24	GCST004710	FALSE
chr1	90781788	rs6669072	chr1	90781558	90782103	Cognitive function	28093568	BARHL2, ZNF644	BARHL2 - LOC105378853	rs6669072-?	intergenic_variant	NR	3e-8	GCST004077	FALSE
chr17	7703404	rs7640	chr17	7703368	7703878	Cognitive function	28093568	WRAP53	WRAP53	rs7640-?	missense_variant	NR	7e-7	GCST004077	FALSE
chr5	80184798	rs4704624	chr5	80184425	80184926	Fasting blood glucose	28371326	SERINC5	SERINC5	rs4704624-A	intron_variant	0.18	7e-6	GCST004240	FALSE
chr10	62805132	rs2236295	chr10	62804216	62805405	Venlafaxine response in generalised anxiety disorder (remitters vs non-remitters after 12 weeks)	28437668	ADO	ADO	rs2236295-A	missense_variant	0.52	5e-6	GCST004274	FALSE
chr14	81145262	rs2288493	chr14	81144803	81145304	Obstetric antiphospholipid syndrome	28424481	TSHR	TSHR, LOC101928462	rs2288493-T	3_prime_UTR_variant	0.24	8e-8	GCST004227	FALSE
chr17	57834081	rs1443267	chr17	57833961	57834808	Obstetric antiphospholipid syndrome	28424481	MRPS23	LOC105371839	rs1443267-A	intron_variant	0.13	3e-6	GCST004227	FALSE
chr2	159108877	rs890622	chr2	159108173	159108951	Nicotine dependence	28440896	TANC1	TANC1	rs890622-C	intron_variant	NA	2e-6	GCST004294	FALSE
chr16	67424348	rs6499129	chr16	67424162	67424740	Waist-to-hip ratio adjusted for body mass index	28430825	HSD11B2, ZDHHC1	ZDHHC1 - HSD11B2	rs6499129-A	intergenic_variant	0.434	5e-8	GCST004518	FALSE
chr7	142759371	rs28526168	chr7	142759285	142759788	Methadone dose in opioid dependence	28115739	PRSS1	TRB	rs28526168-A	intergenic_variant	0.05161462140992179	4e-6	GCST004136	FALSE
chr3	166498515	rs73161363	chr3	166498431	166498962	Facial morphology (factor 10, width of nasal floor)	28441456	NR	LOC100420620 - RN7SKP298	rs73161363-T	intergenic_variant	0.04656	5e-7	GCST004314	FALSE
chr18	11872893	rs12456112	chr18	11872438	11872942	Facial morphology (factor 14, intercanthal width)	28441456	NR	GNAL	rs12456112-G	intron_variant	0.02866	2e-6	GCST004318	FALSE
chr2	2517476	rs1706867	chr2	2516867	2517670	Facial morphology (factor 14, intercanthal width)	28441456	NR	LOC105373389 - LOC107985839	rs1706867-G	intergenic_variant	0.4629	4e-6	GCST004318	FALSE
chr7	105644232	rs17150689	chr7	105643876	105644418	Facial morphology (factor 14, intercanthal width)	28441456	NR	ATXN7L1	rs17150689-C	intron_variant	0.0149	9e-7	GCST004318	FALSE
chr1	26016621	rs2997457	chr1	26016398	26017122	Facial morphology (factor 16)	28441456	NR	LOC101928216	rs2997457-T	regulatory_region_variant	0.1587	1e-6	GCST004320	FALSE
chr14	78174625	rs213563	chr14	78174333	78174834	Facial morphology (factor 16)	28441456	NR	NRXN3	rs213563-A	intron_variant	0.3127	5e-6	GCST004320	FALSE
chr8	120089283	rs876084	chr8	120089214	120089715	Neurocognitive impairment in HIV-1 infection (dichotomous)	28447399	intergenic	LOC105375730	rs876084-T	intron_variant	NA	5e-6	GCST004407	FALSE
chr6	108945052	rs2806356	chr6	108944974	108945477	Chronic obstructive pulmonary disease	28166215	ARMC2	ARMC2	rs2806356-C	intron_variant	0.18	8e-10	GCST004147	FALSE
chr18	8808466	rs647097	chr18	8807870	8808478	Chronic obstructive pulmonary disease	28166215	MTCL1	MTCL1	rs647097-C	intron_variant	0.27	6e-9	GCST004147	FALSE
chr22	21630090	rs3747093	chr22	21629777	21630392	Systemic lupus erythematosus	26502338	UBE2L3	YDJC	rs3747093-A	regulatory_region_variant	NA	3e-13	GCST003156	FALSE
chr22	21630090	rs3747093	chr22	21629777	21630392	Mean corpuscular hemoglobin	29403010	YDJC	YDJC	rs3747093-?	regulatory_region_variant	NR	3e-10	GCST005993	FALSE
chr6	35066077	rs820077	chr6	35065845	35066389	Systemic lupus erythematosus	26502338	UHRF1BP1	ANKS1A	rs820077-G	intron_variant	NA	1e-8	GCST003156	FALSE
chr7	51471300	rs4947599	chr7	51471015	51471855	Visceral adipose tissue/subcutaneous adipose tissue ratio	26480920	COBL	LOC102723533 - LOC105375277	rs4947599-C	intergenic_variant	0.8	5e-7	GCST003173	FALSE
chr17	46286843	rs2732614	chr17	46286584	46287100	Sense of smell	26632684	KIAA1267, LRRC37	ARL17B, LRRC37A	rs2732614-T	intron_variant	0.2	7e-6	GCST003174	FALSE
chr11	27726946	rs17309930	chr11	27726860	27727361	Childhood body mass index	26604143	BDNF	BDNF - CBX3P1	rs17309930-A	intron_variant	0.21	1e-7	GCST003177	FALSE
chr12	49869365	rs7132908	chr12	49869039	49869561	Childhood body mass index	26604143	FAIM2	FAIM2	rs7132908-A	3_prime_UTR_variant	0.39	2e-18	GCST003177	FALSE
chr16	11135732	rs2041733	chr16	11135339	11135840	Atopic dermatitis	26482879	CLEC16A, DEXI	CLEC16A	rs2041733-T	intron_variant	NR	3e-11	GCST003184	FALSE
chr12	50185615	rs12817211	chr12	50185242	50185743	Colorectal or endometrial cancer	26621817	LIMA1	LIMA1	rs12817211-C	non_coding_transcript_exon_variant	0.767	3e-6	GCST003209	FALSE
chr1	246689898	rs6413860	chr1	246689436	246689954	Gut microbiome composition (summer)	26528553	NR	LOC102724382	rs6413860-?	intergenic_variant	NR	2e-6	GCST003221	FALSE
chr11	65637829	rs931127	chr11	65637765	65638266	Systemic lupus erythematosus	26606652	PCNXL3	PCNXL3 - SIPA1	rs931127-G	intergenic_variant	0.703	7e-6	GCST003252	FALSE
chr1	244970237	rs7542813	chr1	244969531	244971327	Post bronchodilator FEV1 in COPD	26634245	EFCAB2	LOC101928068, EFCAB2	rs7542813-A	missense_variant	0.993	2e-6	GCST003263	FALSE
chr15	78437971	rs17483548	chr15	78437806	78438447	Post bronchodilator FEV1	26634245	Intergenic	LOC105370912 - IREB2	rs17483548-A	intron_variant	0.336	3e-13	GCST003262	FALSE
chr15	78437971	rs17483548	chr15	78437806	78438447	Post bronchodilator FEV1/FVC ratio	26634245	Intergenic	LOC105370912 - IREB2	rs17483548-A	intron_variant	0.332	3e-12	GCST003264	FALSE
chr15	78437971	rs17483548	chr15	78437806	78438447	Post bronchodilator FEV1/FVC ratio in COPD	26634245	Intergenic	LOC105370912 - IREB2	rs17483548-A	intron_variant	0.386	3e-6	GCST003265	FALSE
chr4	144537332	rs11936476	chr4	144536960	144537623	Post bronchodilator FEV1	26634245	Intergenic	LOC105377462	rs11936476-T	intergenic_variant	0.634	1e-13	GCST003262	FALSE
chr4	144537332	rs11936476	chr4	144536960	144537623	Post bronchodilator FEV1/FVC ratio	26634245	Intergenic	LOC105377462	rs11936476-T	intergenic_variant	0.636	1e-17	GCST003264	FALSE
chr4	144537332	rs11936476	chr4	144536960	144537623	Post bronchodilator FEV1/FVC ratio in COPD	26634245	Intergenic	LOC105377462	rs11936476-T	intergenic_variant	0.614	3e-6	GCST003265	FALSE
chr3	128141636	rs34689870	chr3	128141543	128142306	Post bronchodilator FEV1	26634245	RUVBL1	RUVBL1	rs34689870-A	intron_variant	0.848	8e-7	GCST003262	FALSE
chr3	128141636	rs34689870	chr3	128141543	128142306	Post bronchodilator FEV1/FVC ratio	26634245	RUVBL1	RUVBL1	rs34689870-A	intron_variant	0.846	2e-6	GCST003264	FALSE
chr15	78540490	rs3813570	chr15	78540082	78540927	Post bronchodilator FEV1	26634245	PSMA4	PSMA4	rs3813570-T	5_prime_UTR_variant	0.78	1e-8	GCST003262	FALSE
chr15	78540490	rs3813570	chr15	78540082	78540927	Post bronchodilator FEV1/FVC ratio	26634245	PSMA4	PSMA4	rs3813570-T	5_prime_UTR_variant	0.779	2e-6	GCST003264	FALSE
chr15	78482334	rs10851906	chr15	78482273	78482779	Post bronchodilator FEV1	26634245	IREB2	IREB2	rs10851906-A	intron_variant	0.811	2e-7	GCST003262	FALSE
chr15	78482334	rs10851906	chr15	78482273	78482779	Post bronchodilator FEV1/FVC ratio	26634245	IREB2	IREB2	rs10851906-A	intron_variant	0.812	4e-6	GCST003264	FALSE
chr10	80505515	rs9633740	chr10	80505507	80506009	Post bronchodilator FEV1	26634245	TSPAN14	TSPAN14	rs9633740-A	intron_variant	0.187	2e-6	GCST003262	FALSE
chr3	128153759	rs11719546	chr3	128153139	128154173	Post bronchodilator FEV1	26634245	EEFSEC	RUVBL1, EEFSEC	rs11719546-A	synonymous_variant	0.834	3e-6	GCST003262	FALSE
chr15	78616728	rs4887069	chr15	78616310	78616904	Post bronchodilator FEV1	26634245	CHRNA3	CHRNA3	rs4887069-A	intron_variant	0.758	2e-7	GCST003262	FALSE
chr15	78616728	rs4887069	chr15	78616310	78616904	Post bronchodilator FEV1/FVC ratio	26634245	CHRNA3	CHRNA3	rs4887069-A	intron_variant	0.756	2e-6	GCST003264	FALSE
chr16	84175474	rs16962897	chr16	84175231	84175732	Systolic blood pressure response to hydrochlorothiazide in hypertension	27802415	DNAAF1	DNAAF1	rs16962897-A	non_coding_transcript_exon_variant	0.12	3e-7	GCST003807	FALSE
chr4	23949395	rs12501032	chr4	23949159	23949665	Resting heart rate	27798624	PPARGC1A	PPARGC1A	rs12501032-G	intergenic_variant	0.31	2e-15	GCST003818	FALSE
chr4	23949395	rs12501032	chr4	23949159	23949665	Gout	22179738	PPARGC1	PPARGC1A	rs12501032-?	intergenic_variant	NA	1e-7	GCST001356	FALSE
chr2	174682945	rs564190295	chr2	174682756	174683257	Resting heart rate	27798624	WIPF1	WIPF1 - H3F3AP4	rs564190295-GCCGCCGCCCCC	intron_variant	0.15	5e-10	GCST003818	FALSE
chr6	121437366	rs3792943	chr6	121436900	121437401	Resting heart rate	27798624	NR	GJA1	rs3792943-T	intron_variant	0.51	3e-17	GCST003818	FALSE
chr1	223684349	rs12137025	chr1	223684107	223684658	Carotenoid levels (alpha-carotene)	28002826	CAPN8, CAPN2	LOC105373281	rs12137025-C	regulatory_region_variant	0.07	4e-8	GCST003938	FALSE
chr6	32668343	rs3828805	chr6	32668287	32668901	Oropharynx cancer	27749845	HLA-DQB1	HLA-DQB1 - MTCO3P1	rs3828805-C	5_prime_UTR_variant	0.720208999141883	2e-12	GCST003859	FALSE
chr6	32668343	rs3828805	chr6	32668287	32668901	Oral cavity and pharyngeal cancer	27749845	HLA-DQB1	HLA-DQB1 - MTCO3P1	rs3828805-C	5_prime_UTR_variant	0.72	3e-13	GCST003857	FALSE
chr5	151743786	rs17112252	chr5	151743466	151743967	Systolic blood pressure change trajectories	27980656	ATOX1	ATOX1	rs17112252-A	3_prime_UTR_variant	NA	1e-8	GCST003825	FALSE
chr7	132371489	rs78060357	chr7	132371359	132371860	Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1)	26503814	PLXNA4	PLXNA4	rs78060357-A	intron_variant	0.9	8e-8	GCST003830	FALSE
chr10	124849256	rs11245387	chr10	124848857	124849690	Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1)	26503814	FAM175B	FAM175B - NPM1P31	rs11245387-T	intergenic_variant	0.4	3e-7	GCST003830	FALSE
chr12	47736795	rs757282	chr12	47736723	47737224	Optic nerve measurement (cup-to-disc ratio)	28061514	RPAP3	LOC105369748, RAPGEF3	rs757282-?	3_prime_UTR_variant	NA	5e-6	GCST004047	FALSE
chr17	55296189	rs11079159	chr17	55295864	55296370	QRS duration	27659466	NR	HLF	rs11079159-?	intron_variant	NR	6e-7	GCST003844	FALSE
chr3	139564620	rs1497266	chr3	139564236	139564737	Gut microbiota (functional units)	27694959	NMNAT3	LOC100507291, NMNAT3	rs1497266-C	intron_variant	NR	2e-8	GCST003854	FALSE
chr1	115667141	rs12137699	chr1	115666562	115667207	Gut microbiota (bacterial taxa)	27694959	VANGL1	VANGL1	rs12137699-T	intron_variant	NR	5e-8	GCST003855	FALSE
chr15	74490015	rs12909047	chr15	74489701	74490202	Caffeine metabolism (plasma 1,3,7-trimethylxanthine (caffeine) level)	27702941	ARID3B, CLK3, EDC3, CYP1A1	LOC101929333	rs12909047-A	intron_variant	0.51	1e-11	GCST003846	FALSE
chr15	74490015	rs12909047	chr15	74489701	74490202	Caffeine metabolism (plasma 1,3-dimethylxanthine (theophylline) level)	27702941	CLK3, ARID3B, EDC3, CYP1A1	LOC101929333	rs12909047-A	intron_variant	0.51	1e-8	GCST003848	FALSE
chr15	74490015	rs12909047	chr15	74489701	74490202	Caffeine metabolism (plasma 1,7-dimethylxanthine (paraxanthine) to 1,3,7-trimethylxanthine (caffeine) ratio)	27702941	ARID3B, CLK3, EDC3, CYP1A1	LOC101929333	rs12909047-A	intron_variant	0.51	3e-7	GCST003851	FALSE
chr15	74598640	rs62005807	chr15	74598134	74598747	Caffeine metabolism (plasma 1,3,7-trimethylxanthine (caffeine) level)	27702941	ARID3B, CLK3, EDC3, CYP1A1	CLK3	rs62005807-C	non_coding_transcript_exon_variant	0.11	3e-9	GCST003846	FALSE
chr15	74598640	rs62005807	chr15	74598134	74598747	Caffeine metabolism (plasma 1,7-dimethylxanthine (paraxanthine) to 1,3,7-trimethylxanthine (caffeine) ratio)	27702941	CLK3, ARID3B, EDC3, CYP1A1	CLK3	rs62005807-C	non_coding_transcript_exon_variant	0.11	3e-11	GCST003851	FALSE
chr5	88673135	rs3814424	chr5	88673116	88673675	Conscientiousness	27918536	LINC00461	LINC00461	rs3814424-T	non_coding_transcript_exon_variant	0.17	6e-7	GCST004014	FALSE
chr2	202912503	rs149163995	chr2	202911416	202912777	Migraine	27182965	ALS2CR8	CARF	rs149163995-?	intron_variant	NR	4e-10	GCST003986	FALSE
chr3	158110533	rs11713363	chr3	158109814	158110896	Chin dimples	27182965	RSRC1	RSRC1	rs11713363-?	5_prime_UTR_variant	NR	2e-12	GCST003989	FALSE
chr3	50396536	rs2282752	chr3	50396448	50396955	Age at voice drop	27182965	CACNA2D2	CACNA2D2	rs2282752-?	intron_variant	NR	4e-7	GCST003994	FALSE
chr8	11427626	rs12156238	chr8	11427175	11427803	Cisplatin-induced ototoxicity	28039263	FAM167A	FAM167A-AS1, FAM167A	rs12156238-C	intron_variant	NR	5e-7	GCST003898	FALSE
chr17	32308096	rs62064224	chr17	32307641	32308187	Schizophrenia	26198764	NR	RHBDL3	rs62064224-G	intron_variant	NR	7e-6	GCST003048	FALSE
chr20	59678383	rs7266699	chr20	59678262	59678792	Schizophrenia	26198764	NR	PHACTR3	rs7266699-C	intron_variant	NR	4e-6	GCST003048	FALSE
chr1	200982179	rs72749142	chr1	200982022	200982523	Schizophrenia	26198764	NR	KIF21B	rs72749142-G	intron_variant	NR	3e-6	GCST003048	FALSE
chr1	71668902	rs7531932	chr1	71668129	71669090	Schizophrenia	26198764	NR	NEGR1	rs7531932-A	intron_variant	NR	4e-6	GCST003048	FALSE
chr1	177796886	rs75608493	chr1	177796812	177797334	Schizophrenia	26198764	NR	LOC101928778 - SEC16B	rs75608493-C	regulatory_region_variant	NR	3e-7	GCST003048	FALSE
chr2	58925919	rs78226650	chr2	58925556	58926057	Schizophrenia	26198764	NR	LINC01122	rs78226650-A	intron_variant	NR	8e-6	GCST003048	FALSE
chr17	20009397	rs8067545	chr17	20008971	20009613	Schizophrenia	26198764	NR	SPECC1	rs8067545-C	5_prime_UTR_variant	NR	1e-6	GCST003048	FALSE
chr11	134426490	rs893949	chr11	134425989	134426501	Schizophrenia	26198764	NR	B3GAT1 - LOC283177	rs893949-C	intergenic_variant	NR	5e-7	GCST003048	FALSE
chr3	114452543	rs9883949	chr3	114452262	114452763	Schizophrenia	26198764	NR	ZBTB20	rs9883949-C	intron_variant	NR	9e-6	GCST003048	FALSE
chr17	42347515	rs6503695	chr17	42347183	42347684	Crohn's disease	26192919	NR	STAT5A - PTRF	rs6503695-?	intron_variant	NR	1e-14	GCST003044	FALSE
chr1	62436136	rs631106	chr1	62436053	62436857	Crohn's disease	26192919	NR	LOC105378768 - USP1	rs631106-?	regulatory_region_variant	NR	6e-8	GCST003044	FALSE
